,0,1,2
132,0.33,0.8500000000000002,2.895444643472715
133,0.33,0.9000000000000002,2.917660197156424
134,0.33,0.9500000000000003,2.941102231989616
135,0.33,1.0000000000000004,2.9657652080230608
136,0.33,1.0500000000000003,2.99164346379734
137,0.33,1.1000000000000005,3.018731197230562
138,0.33,1.1500000000000004,3.047022445817114
139,0.33,1.2000000000000004,3.076511067222154
140,0.33,1.2500000000000004,3.1071907211162957
141,0.33,1.3000000000000005,3.139054852847793
142,0.33,1.3500000000000005,3.1720966793181002
143,0.33,1.4000000000000006,3.206309177221306
144,0.33,1.4500000000000006,3.241685073641715
145,0.33,1.5000000000000004,3.278216838877192
146,0.33,1.5500000000000005,3.315896681270525
147,0.33,1.6000000000000005,3.3547165437820667
148,0.33,1.6500000000000006,3.394668102018349
149,0.33,1.7000000000000006,3.435742763437042
150,0.33,1.7500000000000007,3.477931667470311
151,0.33,1.8000000000000007,3.5212256863411495
152,0.33,1.8500000000000008,3.5656154263839253
153,0.33,1.9000000000000008,3.6110912297175517
154,0.33,1.9500000000000006,3.6576431761548798
155,0.33,2.0000000000000004,3.7052610852620673
156,0.34,0.1,2.68589773557942
157,0.34,0.15000000000000002,2.6892162457147277
158,0.34,0.20000000000000004,2.6938596241008526
159,0.34,0.25000000000000006,2.699825407852168
160,0.34,0.30000000000000004,2.707110529704215
161,0.34,0.3500000000000001,2.715711384393576
162,0.34,0.40000000000000013,2.7256239015841137
163,0.34,0.45000000000000007,2.7368436214350806
164,0.34,0.5000000000000001,2.7493657689870346
165,0.34,0.5500000000000002,2.7631853238782322
166,0.34,0.6000000000000002,2.7782970824535376
167,0.34,0.6500000000000001,2.7946957100322325
168,0.34,0.7000000000000002,2.8123757818908053
169,0.34,0.7500000000000002,2.831331812325212
170,0.34,0.8000000000000002,2.851558271917442
171,0.34,0.8500000000000002,2.8730495937928726
172,0.34,0.9000000000000002,2.89580017017697
173,0.34,0.9500000000000003,2.9198043409231
174,0.34,1.0000000000000004,2.9450563758805703
175,0.34,1.0500000000000003,2.9715504530140797
176,0.34,1.1000000000000005,2.999280634094664
177,0.34,1.1500000000000004,3.028240839586277
178,0.34,1.2000000000000004,3.0584248240860177
179,0.34,1.2500000000000004,3.0898261533721376
180,0.34,1.3000000000000005,3.1224381838026494
181,0.34,1.3500000000000005,3.156254044514869
182,0.34,1.4000000000000006,3.1912666226181683
183,0.34,1.4500000000000006,3.22746855136276
184,0.34,1.5000000000000004,3.2648522011088903
185,0.34,1.5500000000000005,3.3034096728141913
186,0.34,1.6000000000000005,3.343132793696497
187,0.34,1.6500000000000006,3.3840131147071544
188,0.34,1.7000000000000006,3.4260419094588777
189,0.34,1.7500000000000007,3.4692101742802253
190,0.34,1.8000000000000007,3.5135086291115494
191,0.34,1.8500000000000008,3.558927719004039
192,0.34,1.9000000000000008,3.6054576160314196
193,0.34,1.9500000000000006,3.6530882214691136
194,0.34,2.0000000000000004,3.7018091681334844
195,0.35,0.1,2.6582138884274893
196,0.35,0.15000000000000002,2.6616146348236143
197,0.35,0.20000000000000004,2.6663727781194564
198,0.35,0.25000000000000006,2.6724855063511956
199,0.35,0.30000000000000004,2.679949326274966
200,0.35,0.3500000000000001,2.688760144989408
201,0.35,0.40000000000000013,2.698913359581723
202,0.35,0.45000000000000007,2.710403949983413
203,0.35,0.5000000000000001,2.7232265703208216
204,0.35,0.5500000000000002,2.737375634460626
205,0.35,0.6000000000000002,2.752845392129455
206,0.35,0.6500000000000001,2.76962999285586
207,0.35,0.7000000000000002,2.7877235359594446
208,0.35,0.7500000000000002,2.80712010581079
209,0.35,0.8000000000000002,2.8278137925258915
210,0.35,0.8500000000000002,2.8497986990770303
211,0.35,0.9000000000000002,2.873068936447183
212,0.35,0.9500000000000003,2.897618608903832
213,0.35,1.0000000000000004,2.9234417917105744
214,0.35,1.0500000000000003,2.950532503646114
215,0.35,1.1000000000000005,2.978884676584497
216,0.35,1.1500000000000004,3.008492124146703
217,0.35,1.2000000000000004,3.0393485111009055
218,0.35,1.2500000000000004,3.0714473248113348
219,0.35,1.3000000000000005,3.1047818496473782
220,0.35,1.3500000000000005,3.1393451449015632
221,0.35,1.4000000000000006,3.175130026444138
222,0.35,1.4500000000000006,3.2121290520822856
223,0.35,1.5000000000000004,3.2503345103960632
224,0.35,1.5500000000000005,3.2897384126915314
225,0.35,1.6000000000000005,3.330332487637909
226,0.35,1.6500000000000006,3.372108178129381
227,0.35,1.7000000000000006,3.415056639924503
228,0.35,1.7500000000000007,3.4591687416532877
229,0.35,1.8000000000000007,3.504435065835551
230,0.35,1.8500000000000008,3.5508459106140076
231,0.35,1.9000000000000008,3.598391291966352
232,0.35,1.9500000000000006,3.647060946216606
233,0.35,2.0000000000000004,3.696844332714765
234,0.36,0.1,2.6298473196598184
235,0.36,0.15000000000000002,2.6333291759277944
236,0.36,0.20000000000000004,2.638200457605993
237,0.36,0.25000000000000006,2.6444579565700277
238,0.36,0.30000000000000004,2.652097696466695
239,0.36,0.3500000000000001,2.6611150318525714
240,0.36,0.40000000000000013,2.6715047570543087
241,0.36,0.45000000000000007,2.6832612188906935
242,0.36,0.5000000000000001,2.6963784275162457
243,0.36,0.5500000000000002,2.710850160151278
244,0.36,0.6000000000000002,2.7266700532897525
245,0.36,0.6500000000000001,2.7438316800360947
246,0.36,0.7000000000000002,2.762328610412645
247,0.36,0.7500000000000002,2.7821544536985416
248,0.36,0.8000000000000002,2.8033028830083255
249,0.36,0.8500000000000002,2.8257676433177337
250,0.36,0.9000000000000002,2.8495425449320346
251,0.36,0.9500000000000003,2.874621444939975
252,0.36,1.0000000000000004,2.9009982194922483
253,0.36,1.0500000000000003,2.92866672980385
254,0.36,1.1000000000000005,2.9576207846375944
255,0.36,1.1500000000000004,2.987854101724649
256,0.36,1.2000000000000004,3.0193602701701856
257,0.36,1.2500000000000004,3.052132715426983
258,0.36,1.3000000000000005,3.08616466794469
259,0.36,1.3500000000000005,3.121449136154987
260,0.36,1.4000000000000006,3.1579788840610887
261,0.36,1.4500000000000006,3.1957464133803803
262,0.36,1.5000000000000004,3.2347439499504906
263,0.36,1.5500000000000005,3.2749634339478115
264,0.36,1.6000000000000005,3.3163965133792193
265,0.36,1.6500000000000006,3.359034540276822
266,0.36,1.7000000000000006,3.402868569042165
267,0.36,1.7500000000000007,3.44788935643376
268,0.36,1.8000000000000007,3.494087362758612
269,0.36,1.8500000000000008,3.5414527539036684
270,0.36,1.9000000000000008,3.58997540391822
271,0.36,1.9500000000000006,3.6396448979283824
272,0.36,2.0000000000000004,3.690450535224896
273,0.37,0.1,2.6008666226427795
274,0.37,0.15000000000000002,2.604428574712182
275,0.37,0.20000000000000004,2.6094115227394945
276,0.37,0.25000000000000006,2.6158118127385372
277,0.37,0.30000000000000004,2.623624924931739
278,0.37,0.3500000000000001,2.6328455928022434
279,0.37,0.40000000000000013,2.643467933800264
280,0.37,0.45000000000000007,2.6554855846547487
281,0.37,0.5000000000000001,2.6688918343827943
282,0.37,0.5500000000000002,2.683679748695951
283,0.37,0.6000000000000002,2.699842280496915
284,0.37,0.6500000000000001,2.717372362434846
285,0.37,0.7000000000000002,2.736262978923344
286,0.37,0.7500000000000002,2.7565072164941475
287,0.37,0.8000000000000002,2.7780982927448123
288,0.37,0.8500000000000002,2.801029565344441
289,0.37,0.9000000000000002,2.8252945235133984
290,0.37,0.9500000000000003,2.8508867650543093
291,0.37,1.0000000000000004,2.8777999623684045
292,0.37,1.0500000000000003,2.9060278209641184
293,0.37,1.1000000000000005,2.935564033790978
294,0.37,1.1500000000000004,2.966402234366173
295,0.37,1.2000000000000004,2.9985359511660716
296,0.37,1.2500000000000004,3.0319585651902075
297,0.37,1.3000000000000005,3.0666632720286726
298,0.37,1.3500000000000005,3.102643049221364
299,0.37,1.4000000000000006,3.1398906292217674
300,0.37,1.4500000000000006,3.1783984778919723
301,0.37,1.5000000000000004,3.218158778165466
302,0.37,1.5500000000000005,3.2591634183217897
303,0.37,1.6000000000000005,3.30140398420939
304,0.37,1.6500000000000006,3.3448717547189086
305,0.37,1.7000000000000006,3.389557699829665
306,0.37,1.7500000000000007,3.4354524806121587
307,0.37,1.8000000000000007,3.4825464506514408
308,0.37,1.8500000000000008,3.5308296584494006
309,0.37,1.9000000000000008,3.580291850455946
310,0.37,1.9500000000000006,3.6309224744652715
311,0.37,2.0000000000000004,3.6827106831869174
312,0.38,0.1,2.5713375870189186
313,0.38,0.15000000000000002,2.574978727997545
314,0.38,0.20000000000000004,2.580072018027912
315,0.38,0.25000000000000006,2.5866133053081053
316,0.38,0.30000000000000004,2.594597463576016
317,0.38,0.3500000000000001,2.6040185335757617
318,0.38,0.40000000000000013,2.61486987835869
319,0.38,0.45000000000000007,2.627144344031076
320,0.38,0.5000000000000001,2.640834417726437
321,0.38,0.5500000000000002,2.655932375299459
322,0.38,0.6000000000000002,2.672430412420056
323,0.38,0.6500000000000001,2.6903207542640195
324,0.38,0.7000000000000002,2.709595740706665
325,0.38,0.7500000000000002,2.730247885678436
326,0.38,0.8000000000000002,2.752269910994832
327,0.38,0.8500000000000002,2.7756547564131027
328,0.38,0.9000000000000002,2.8003955688065734
329,0.38,0.9500000000000003,2.826485674137725
330,0.38,1.0000000000000004,2.853918536338796
331,0.38,1.0500000000000003,2.8826877072946577
332,0.38,1.1000000000000005,2.912786771914838
333,0.38,1.1500000000000004,2.9442092918425082
334,0.38,1.2000000000000004,2.976948750753879
335,0.38,1.2500000000000004,3.0109985035244047
336,0.38,1.3000000000000005,3.0463517308457373
337,0.38,1.3500000000000005,3.0830014002264696
338,0.38,1.4000000000000006,3.1209402337395438
339,0.38,1.4500000000000006,3.1601606824153894
340,0.38,1.5000000000000004,3.200654906833765
341,0.38,1.5500000000000005,3.2424147632361477
342,0.38,1.6000000000000005,3.2854317943538
343,0.38,1.6500000000000006,3.32969722410604
344,0.38,1.7000000000000006,3.3752019553510406
345,0.38,1.7500000000000007,3.421936569944081
346,0.38,1.8000000000000007,3.4698913304589727
347,0.38,1.8500000000000008,3.51905618304184
348,0.38,1.9000000000000008,3.5694207609774136
349,0.38,1.9500000000000006,3.620974388653366
350,0.38,2.0000000000000004,3.6737060856964994
351,0.39,0.1,2.5413230561743934
352,0.39,0.15000000000000002,2.5450425796491873
353,0.39,0.20000000000000004,2.550245026068052
354,0.39,0.25000000000000006,2.556925692004325
355,0.39,0.30000000000000004,2.565078779382991
356,0.39,0.3500000000000001,2.574697561944195
357,0.39,0.40000000000000013,2.5857745679802795
358,0.39,0.45000000000000007,2.5983017694664605
359,0.39,0.5000000000000001,2.612270767895915
360,0.39,0.5500000000000002,2.6276729679729276
361,0.39,0.6000000000000002,2.644499731706287
362,0.39,0.6500000000000001,2.6627425072328488
363,0.39,0.7000000000000002,2.682392928717987
364,0.39,0.7500000000000002,2.703442885747683
365,0.39,0.8000000000000002,2.7258845625819785
366,0.39,0.8500000000000002,2.7497104493425066
367,0.39,0.9000000000000002,2.774913328555246
368,0.39,0.9500000000000003,2.8014862414058412
369,0.39,1.0000000000000004,2.829422438573039
370,0.39,1.0500000000000003,2.858715320607608
371,0.39,1.1000000000000005,2.889358372578586
372,0.39,1.1500000000000004,2.9213450971874453
373,0.39,1.2000000000000004,2.954668949845691
374,0.39,1.2500000000000004,2.989323278407152
375,0.39,1.3000000000000005,3.0253012694235686
376,0.39,1.3500000000000005,3.0625959020195523
377,0.39,1.4000000000000006,3.1011999098045195
378,0.39,1.4500000000000006,3.1411057506898574
379,0.39,1.5000000000000004,3.1823055840679566
380,0.39,1.5500000000000005,3.2247912545369046
381,0.39,1.6000000000000005,3.2685542812044974
382,0.39,1.6500000000000006,3.313585851559761
383,0.39,1.7000000000000006,3.359876818933991
384,0.39,1.7500000000000007,3.407417702661437
385,0.39,1.8000000000000007,3.4561986901725374
386,0.39,1.8500000000000008,3.5062096403869263
387,0.39,1.9000000000000008,3.557440087909079
388,0.39,1.9500000000000006,3.6098792476539474
389,0.39,2.0000000000000004,3.663516019636668
390,0.4,0.1,2.510882848357488
391,0.4,0.15000000000000002,2.5146800404463723
392,0.4,0.20000000000000004,2.5199905856908216
393,0.4,0.25000000000000006,2.5268091737958236
394,0.4,0.30000000000000004,2.535129267781387
395,0.4,0.3500000000000001,2.5449432980841697
396,0.4,0.40000000000000013,2.556242875640289
397,0.4,0.45000000000000007,2.5690190124215517
398,0.4,0.5000000000000001,2.5832623381133115
399,0.4,0.5500000000000002,2.598963302598582
400,0.4,0.6000000000000002,2.6161123555293604
401,0.4,0.6500000000000001,2.634700096350098
402,0.4,0.7000000000000002,2.6547173904934946
403,0.4,0.7500000000000002,2.676155449887693
404,0.4,0.8000000000000002,2.699005878202683
405,0.4,0.8500000000000002,2.7232606832603583
406,0.4,0.9000000000000002,2.7489122606156076
407,0.4,0.9500000000000003,2.7759533534163854
408,0.4,1.0000000000000004,2.804376994249035
409,0.4,1.0500000000000003,2.8341764347972793
410,0.4,1.1000000000000005,2.8653450688552105
411,0.4,1.1500000000000004,2.897876353624408
412,0.4,1.2000000000000004,2.931763733395016
413,0.4,1.2500000000000004,2.967000568766162
414,0.4,1.3000000000000005,3.0035800735925555
415,0.4,1.3500000000000005,3.0414952609346275
416,0.4,1.4000000000000006,3.0807388984917745
417,0.4,1.4500000000000006,3.1213034733507223
418,0.4,1.5000000000000004,3.1631811653980004
419,0.4,1.5500000000000005,3.206363828424162
420,0.4,1.6000000000000005,3.2508429777726735
421,0.4,1.6500000000000006,3.2966097833338113
422,0.4,1.7000000000000006,3.3436550667255305
423,0.4,1.7500000000000007,3.391969301609444
424,0.4,1.8000000000000007,3.44154261623539
425,0.4,1.8500000000000008,3.492364797469158
426,0.4,1.9000000000000008,3.544425295718248
427,0.4,1.9500000000000006,3.5977132303186825
428,0.4,2.0000000000000004,3.652217395072689
429,0.41,0.1,2.480073728461465
430,0.41,0.15000000000000002,2.4839479589078155
431,0.41,0.20000000000000004,2.489365661462356
432,0.41,0.25000000000000006,2.4963208627190716
433,0.41,0.30000000000000004,2.504806218459095
434,0.41,0.3500000000000001,2.514813238065713
435,0.41,0.40000000000000013,2.5263325309051416
436,0.41,0.45000000000000007,2.5393540613411076
437,0.41,0.5000000000000001,2.553867399291248
438,0.41,0.5500000000000002,2.569861954353804
439,0.41,0.6000000000000002,2.587327183394996
440,0.41,0.6500000000000001,2.6062527638957387
441,0.41,0.7000000000000002,2.6266287280813647
442,0.41,0.7500000000000002,2.6484455556624873
443,0.41,0.8000000000000002,2.6716942256719287
444,0.41,0.8500000000000002,2.6963662302042324
445,0.41,0.9000000000000002,2.7224535547071724
446,0.41,0.9500000000000003,2.74994863075872
447,0.41,1.0000000000000004,2.7788442679628003
448,0.41,1.0500000000000003,2.8091335717431654
449,0.41,1.1000000000000005,2.8408098534819817
450,0.41,1.1500000000000004,2.8738665387398803
451,0.41,1.2000000000000004,2.9082970783290447
452,0.41,1.2500000000000004,2.9440948659083404
453,0.41,1.3000000000000005,2.981253164641389
454,0.41,1.3500000000000005,3.019765044396364
455,0.41,1.4000000000000006,3.059623330035238
456,0.41,1.4500000000000006,3.1008205605847894
457,0.41,1.5000000000000004,3.14334895851764
458,0.41,1.5500000000000005,3.187200407997428
459,0.41,1.6000000000000005,3.2323664407390647
460,0.41,1.6500000000000006,3.2788382280752373
461,0.41,1.7000000000000006,3.326606577870341
462,0.41,1.7500000000000007,3.375661935049136
463,0.41,1.8000000000000007,3.425994384678637
464,0.41,1.8500000000000008,3.477593656732013
465,0.41,1.9000000000000008,3.530449131851598
466,0.41,1.9500000000000006,3.584549847602761
467,0.41,2.0000000000000004,3.6398845048594017
468,0.42,0.1,2.44894941960748
469,0.42,0.15000000000000002,2.4529001321867328
470,0.42,0.20000000000000004,2.458424153624191
471,0.42,0.25000000000000006,2.4655147906035655
472,0.42,0.30000000000000004,2.474163822621925
473,0.42,0.3500000000000001,2.4843617594023875
474,0.42,0.40000000000000013,2.4960981235410755
475,0.42,0.45000000000000007,2.5093617430968824
476,0.42,0.5000000000000001,2.5241410390941055
477,0.42,0.5500000000000002,2.540424294181312
478,0.42,0.6000000000000002,2.558199890815585
479,0.42,0.6500000000000001,2.577456510099428
480,0.42,0.7000000000000002,2.598183285524529
481,0.42,0.7500000000000002,2.6203699091012216
482,0.42,0.8000000000000002,2.6440066904121466
483,0.42,0.8500000000000002,2.669084571806757
484,0.42,0.9000000000000002,2.6955951050835094
485,0.42,0.9500000000000003,2.723530396493511
486,0.42,1.0000000000000004,2.7528830277135627
487,0.42,1.0500000000000003,2.783645960610523
488,0.42,1.1000000000000005,2.8158124332386647
489,0.42,1.1500000000000004,2.8493758536950016
490,0.42,1.2000000000000004,2.8843296973427184
491,0.42,1.2500000000000004,2.920667411639254
492,0.42,1.3000000000000005,2.958382331500142
493,0.42,1.3500000000000005,2.9974676069000425
494,0.42,1.4000000000000006,3.0379161433345963
495,0.42,1.4500000000000006,3.07972055489147
496,0.42,1.5000000000000004,3.1228731290257836
497,0.42,1.5500000000000005,3.1673658017019597
498,0.42,1.6000000000000005,3.2131901413301374
499,0.42,1.6500000000000006,3.2603373398560933
500,0.42,1.7000000000000006,3.308798209424505
501,0.42,1.7500000000000007,3.3585631831819494
502,0.42,1.8000000000000007,3.4096223189873314
503,0.42,1.8500000000000008,3.4619653050189068
504,0.42,1.9000000000000008,3.515581466487267
505,0.42,1.9500000000000006,3.570459772867483
506,0.42,2.0000000000000004,3.6265888452368857
507,0.43,0.1,2.4175606455151675
508,0.43,0.15000000000000002,2.42158734799851
509,0.43,0.20000000000000004,2.4272169394010374
510,0.43,0.25000000000000006,2.434441949583283
511,0.43,0.30000000000000004,2.443253212532424
512,0.43,0.3500000000000001,2.4536401594407486
513,0.43,0.40000000000000013,2.4655911405770934
514,0.43,0.45000000000000007,2.4790937585460915
515,0.43,0.5000000000000001,2.4941351958120745
516,0.43,0.5500000000000002,2.510702520796733
517,0.43,0.6000000000000002,2.528782959266211
518,0.43,0.6500000000000001,2.548364120855976
519,0.43,0.7000000000000002,2.5694341741423825
520,0.43,0.7500000000000002,2.5919819673482847
521,0.43,0.8000000000000002,2.615997095268402
522,0.43,0.8500000000000002,2.641469916066803
523,0.43,0.9000000000000002,2.668391524044399
524,0.43,0.9500000000000003,2.6967536861849637
525,0.43,1.0000000000000004,2.726548751229605
526,0.43,1.0500000000000003,2.757769540237171
527,0.43,1.1000000000000005,2.7904092271581247
528,0.43,1.1500000000000004,2.824461217017349
529,0.43,1.2000000000000004,2.859919028025041
530,0.43,1.2500000000000004,2.896776182473838
531,0.43,1.3000000000000005,2.935026109781993
532,0.43,1.3500000000000005,2.974662063629006
533,0.43,1.4000000000000006,3.0156770538916007
534,0.43,1.4500000000000006,3.0580637930803682
535,0.43,1.5000000000000004,3.1018146562273654
536,0.43,1.5500000000000005,3.1469216526757844
537,0.43,1.6000000000000005,3.193376407955023
538,0.43,1.6500000000000006,3.2411701538457405
539,0.43,1.7000000000000006,3.290293724810658
540,0.43,1.7500000000000007,3.340737559137557
541,0.43,1.8000000000000007,3.392491703373543
542,0.43,1.8500000000000008,3.445545818886931
543,0.43,1.9000000000000008,3.499889189647914
544,0.43,1.9500000000000006,3.5555107305543854
545,0.43,2.0000000000000004,3.6123989958308322
546,0.44,0.1,2.3859551962441987
547,0.44,0.15000000000000002,2.3900574501376886
548,0.44,0.20000000000000004,2.3957919381969934
549,0.44,0.25000000000000006,2.4031503568699453
550,0.44,0.30000000000000004,2.4121225257502426
551,0.44,0.3500000000000001,2.4226967189498585
552,0.44,0.40000000000000013,2.4348600291160074
553,0.44,0.45000000000000007,2.4485987444263135
554,0.44,0.5000000000000001,2.4638987191922004
555,0.44,0.5500000000000002,2.480745720297751
556,0.44,0.6000000000000002,2.499125734403625
557,0.44,0.6500000000000001,2.5190252243762496
558,0.44,0.7000000000000002,2.540431327426289
559,0.44,0.7500000000000002,2.5633319916072788
560,0.44,0.8000000000000002,2.5877160512967357
561,0.44,0.8500000000000002,2.6135732457709007
562,0.44,0.9000000000000002,2.640894187772684
563,0.44,0.9500000000000003,2.669670290929596
564,0.44,1.0000000000000004,2.699893665960375
565,0.44,1.0500000000000003,2.73155699585647
566,0.44,1.1000000000000005,2.7646533997437097
567,0.44,1.1500000000000004,2.7991762940740923
568,0.44,1.2000000000000004,2.83511925834702
569,0.44,1.2500000000000004,2.8724759108966116
570,0.44,1.3000000000000005,2.9112397985724785
571,0.44,1.3500000000000005,2.9514043025295402
572,0.44,1.4000000000000006,2.9929625609272135
573,0.44,1.4500000000000006,3.035907408188358
574,0.44,1.5000000000000004,3.0802313296095134
575,0.44,1.5500000000000005,3.1259264295454927
576,0.44,1.6000000000000005,3.172984411083826
577,0.44,1.6500000000000006,3.221396565036725
578,0.44,1.7000000000000006,3.2711537661594883
579,0.44,1.7500000000000007,3.3222464747016525
580,0.44,1.8000000000000007,3.3746647416642057
581,0.44,1.8500000000000008,3.4283982164320035
582,0.44,1.9000000000000008,3.483436155743282
583,0.44,1.9500000000000006,3.5397674332288385
584,0.44,2.0000000000000004,3.59738054898411
585,0.45,0.1,2.354178011249629
586,0.45,0.15000000000000002,2.3583554215003644
587,0.45,0.20000000000000004,2.3641941945597047
588,0.45,0.25000000000000006,2.3716851376215153
589,0.45,0.30000000000000004,2.380816987853983
590,0.45,0.3500000000000001,2.3915767846289797
591,0.45,0.40000000000000013,2.4039502785437064
592,0.45,0.45000000000000007,2.4179223551644173
593,0.45,0.5000000000000001,2.4334774517271667
594,0.45,0.5500000000000002,2.450599946795611
595,0.45,0.6000000000000002,2.4692745058873062
596,0.45,0.6500000000000001,2.48948637002942
